Provider,docDegMax,docBtwnMean,docEignMean,docMANN
PRV56523,3,29.416666666666664,1.0433645354150019e-7,2.6666666666666665
PRV56524,2,0,2.686554484433263e-8,3
PRV56525,2,0,0,2
PRV56526,2,0,0,2
PRV56527,1,0,0,1
PRV56528,3,63.666666666666664,1.516435449605896e-7,3
PRV56529,2,0,5.186344986550716e-5,2
PRV56530,3,128,3.208489938952064e-7,3
PRV56531,1,0,2.9561630996112207e-8,3
PRV56532,0,0,6.276538993345984e-10,NaN
PRV56533,0,0,2.266946396617309e-4,NaN
PRV56534,1,0,0,1
PRV56535,0,0,0,NaN
PRV56536,0,0,6.276538993345984e-10,NaN
PRV56537,0,0,0,NaN
PRV56538,0,0,0,NaN
PRV56539,1,0,3.4364298440297445e-6,2
PRV56540,1,0,0,1
PRV56541,0,0,6.276538993345984e-10,NaN
PRV56542,1,0,3.2576337139154594e-5,4.5
PRV56543,1,0,0,1
PRV56544,0,0,6.276538993345984e-10,NaN
PRV56545,1,0,2.9164681611954664e-6,3
PRV56546,0,0,0,NaN
PRV56547,1,0,0.01788527618204397,4
PRV56548,1,0,0,4
PRV56549,0,0,0,NaN
PRV56550,1,0,1.8673581501983066e-5,1
PRV56551,2,2023.1352300477297,6.166115647477241e-7,12
PRV56552,4,4477.278039134077,0.0026947969408419184,6
PRV56553,2,405,6.144133252671198e-8,1.5
PRV56554,4,824.9526695526697,4.760311980054826e-6,3
PRV56555,3,3175.2655663780656,5.147527369001342e-6,6
PRV56556,4,542.25,9.609203757041922e-6,3.875
PRV56557,1,0,3.15751737547377e-7,5.5
PRV56558,7,230.35927489177487,7.417608097584001e-5,3.7142857142857144
PRV56559,0,0,7.066696188057238e-6,NaN
PRV56560,3,31.52867972599027,8.699521447663822e-6,7.5
PRV56561,3,336.9777777777779,0.004960953247014308,9
PRV56562,3,610.25,6.662030077607665e-7,11.6
PRV56563,11,6220.573939570028,1.170767705338278e-5,6.846153846153846
PRV56564,6,266.774755892256,1.3253399162445963e-4,7.9
PRV56565,0,0,0,NaN
PRV56566,1,0,1.8673586175966255e-5,4
PRV56567,1,0,5.973469784943541e-8,1
PRV56568,4,201.41666666666666,8.069656569195537e-4,8
PRV56569,7,544.9105289919768,1.6190843677312144e-5,6.75
PRV56570,2,0.25,3.177643713471391e-10,1
PRV56571,2,303.125,1.4462990307911206e-5,5
PRV56572,3,0,3.6516269964588676e-5,3
PRV56573,1,0,0.0012404388976297125,5
PRV56574,4,5.4,0.2000000001639003,2.4722222222222223
PRV56575,2,0,1.2927019006593285e-5,5.5
PRV56576,2,0,5.129946805103819e-8,12.5
PRV56577,9,1577.8092131557544,4.0075232556428065e-7,7
PRV56578,3,892.8032162282167,6.350794393061782e-8,7
PRV56579,1,0,0,1
PRV56580,5,100.10195949883435,9.877491478485376e-5,3.7142857142857144
PRV56581,0,0,0,NaN
PRV56582,0,0,0,NaN
PRV56583,4,502.25,2.6573367775523708e-6,3.75
PRV56584,9,9685.240566218861,0.006106223328596718,5.777777777777778
PRV56585,4,250.01292568542567,1.6413115957382676e-7,2.8333333333333335
PRV56586,0,0,0,NaN
PRV56587,15,1965.3581837280385,0.20013600518417662,1.8888888888888888
PRV56588,6,848.5888760315738,1.4688664272887773e-4,3.3636363636363638
PRV56589,0,0,9.576129276621144e-6,NaN
PRV56590,8,9310.774071183347,1.0895631129389208e-4,3.6666666666666665
PRV56591,1,0,1.918552216554567e-10,2
PRV56592,4,169.8889394510717,7.320964079381951e-6,2.5714285714285716
PRV56593,3,84.16349206349204,0.04449863398120196,26
PRV56594,11,4948.5290894756245,3.0079246466708582e-5,4.214285714285714
PRV56595,3,44.01481481481482,0.01882623975367028,5.2727272727272725
PRV56596,5,1195.5781887595535,4.511293409657534e-7,8.4
PRV56597,0,0,0,NaN
PRV56598,7,1261.0981501562962,7.887460047752528e-4,7.5
PRV56599,3,1223.5886280379377,2.454835031912087e-7,8.75
PRV56600,7,11333.679463563116,1.789352472475417e-5,7.428571428571429
PRV56601,2,0,1.740938591790072e-6,4
PRV56602,4,1233.0930896128368,3.048190368441899e-4,6.25
PRV56603,2,808,1.0098373838879565e-5,3
PRV56604,4,740.1782106782105,6.19263480740231e-6,4
PRV56605,1,0,1.8673581501983066e-5,1
PRV56606,3,1291.3847402597403,1.5623259546454336e-6,1.8333333333333333
PRV56607,1,0,0.047025342998071415,45
PRV56608,5,94.83616246498616,0.1527987747363711,4.3
PRV56609,4,1.75,0.04983527576579966,1.6833333333333333
PRV56610,1,0,1.896490210754198e-5,4
PRV56611,4,5378.446726169596,1.7409226977386756e-7,7
PRV56612,6,1709.014743154447,0.0011163516756519123,3.1666666666666665
PRV56613,3,141.16454460572112,1.409492477018964e-4,4.25
PRV56614,5,6622.627218163669,1.6708821298340486e-6,7.2
PRV56615,10,3216.7249208264116,1.6730520099323317e-5,5.076923076923077
PRV56616,2,0,6.846451803526622e-4,7.111111111111111
PRV56617,4,408.3521219632067,3.6673796200990127e-7,7.2
PRV56618,2,404,2.0801867674140964e-5,5.5
PRV56619,0,0,0,NaN
PRV56620,3,0,2.2572891221689946e-6,3
PRV56621,5,457.42857142857144,8.765293216535532e-4,2.2
PRV56622,2,14.953745791245789,5.089104710305826e-6,3.6
PRV56623,5,1202.625,7.468515002143971e-10,2.090909090909091
PRV56624,4,539.6818349320095,2.2334731812102928e-5,4.166666666666667
PRV56625,2,134.66666666666666,1.6463530730033965e-5,26
PRV56626,8,5001.675188852335,1.0694304919082438e-6,5
PRV56627,1,0,2.04588374328226e-7,6
PRV56628,4,1063.6666666666667,1.0225727898725329e-7,4.5
PRV56629,10,1714.059091031518,2.00173832015194e-5,2.823529411764706
PRV56630,6,260.89743598886383,1.093532661220897e-5,2.8461538461538463
PRV56631,3,405,0.0026875383549332887,4
PRV56632,1,0,2.3305954698510233e-7,14
PRV56633,1,0,1.0868006724135378e-7,13
PRV56634,4,464.45127708209094,1.997864493368362e-5,7
PRV56635,4,1026.9158730158733,2.4491180422127277e-7,2
PRV56636,0,0,2.6978130135253194e-10,NaN
PRV56637,4,269.3333333333333,1.2968010004009782e-7,2.1818181818181817
PRV56638,5,405,0.024145969366238192,2.6153846153846154
PRV56639,0,0,0,NaN
PRV56640,8,7028.415496943843,3.415175414749013e-4,4.4
PRV56641,0,0,0,NaN
PRV56642,0,0,0,NaN
PRV56643,7,2010.6666666666667,0.0016064851290814738,4.571428571428571
PRV56644,7,6385.905786797323,0.057926453986106775,11.75
PRV56645,4,81.29999999999998,8.497069022615884e-6,2.4
PRV56646,1,0,0.014304491610839768,14
PRV56647,12,667.7422134822515,1.444107128237664e-7,2.388888888888889
PRV56648,0,0,1.197016159577643e-5,NaN
PRV56649,1,0,3.2837620068065325e-5,1
PRV56650,2,1209,2.146910029592839e-4,3
PRV56651,7,3063.224778252798,0.02716483615114018,9.714285714285714
PRV56652,2,0,2.102317209605842e-5,3.6666666666666665
PRV56653,0,0,0,NaN
PRV56654,0,0,0,NaN
PRV56655,4,2169.5483146610018,1.901159017800049e-5,7
PRV56656,0,0,0,NaN
PRV56657,5,3711.068009489473,6.672815120295575e-7,6.571428571428571
PRV56658,4,1117.1606150793643,1.5046529015914136e-4,4.6
PRV56659,1,0,1.4078530085359805e-8,3
PRV56660,1,0,2.2976706252833495e-8,5
PRV56661,2,808,7.362620765631814e-8,4
PRV56662,0,0,0,NaN
PRV56663,3,6580.185186924365,1.514430954849312e-5,6.666666666666667
PRV56664,1,0,0,1
PRV56665,2,808,2.023668663382389e-5,1.6666666666666667
PRV56666,12,412.87059530501256,7.469933015569437e-6,3
PRV56667,3,816.9264097014097,4.151352562992048e-7,5
PRV56668,1,0,6.355287426942782e-10,2
PRV56669,4,2518.5311327561326,4.977800193298372e-7,3
PRV56670,10,7659.72743692179,1.5266748144969843e-4,5.454545454545454
PRV56671,2,117.99999999999999,4.051541174604366e-6,3
PRV56672,7,5040.57944694195,0.008092577284414542,5.111111111111111
PRV56673,0,0,0,NaN
PRV56674,0,0,0,NaN
PRV56675,1,0,8.562307870451211e-11,6
PRV56676,1,0,3.40733124707331e-5,6
PRV56677,1,0,0,1
PRV56678,1,0,1.1390853238926938e-4,6
PRV56679,2,263.22557009983444,6.238749073581294e-7,9
PRV56680,2,404,2.586877849260193e-5,6.5
PRV56681,2,405,0.002560533744683694,4
PRV56682,3,808,0.006373667452547188,4.666666666666667
PRV56683,6,1756.2841763628526,4.350387645529944e-6,4.5
PRV56684,8,2153.794136923477,2.7704420198642318e-6,2.6538461538461537
PRV56685,2,202.5,1.9012680114362425e-5,1.5
PRV56686,2,939.9751082251078,5.878883894866429e-7,9.5
PRV56687,0,0,0,NaN
PRV56688,7,3816.2741165697075,8.330862740449386e-7,3.5
PRV56689,1,0,7.476015658244389e-6,2
PRV56690,1,0,1.254834236243042e-5,1
PRV56691,2,0,7.927338270473685e-5,4.5
PRV56692,8,10946.242046506444,1.5997812939805648e-5,4.25
PRV56693,0,0,0,NaN
PRV56694,2,0.5,0.003135426003718186,7
PRV56695,6,2975,9.192927748326806e-8,4.166666666666667
PRV56696,7,5242.398550183464,0.04757497593827325,9
PRV56697,5,3121.0977009102016,4.0311565552582357e-4,4.5
PRV56698,1,0,3.4246642824559564e-6,7
PRV56699,1,0,1.1521242967915657e-8,6
PRV56700,2,0,4.029120260236851e-4,6
PRV56701,5,5836.267007648689,7.120283558972711e-6,5.166666666666667
PRV56702,7,3346.8544233544176,3.026724580693341e-7,4.166666666666667
PRV56703,1,0,5.710213447764892e-4,2.5
PRV56704,1,0,0.006344087202023285,10
PRV56705,2,0,6.473707268830017e-6,4
PRV56706,3,0.5833333333333333,2.3770009321789418e-4,5
PRV56707,0,0,0,NaN
PRV56708,1,0,8.65904889944356e-8,10
PRV56709,1,0,0.004474459123505294,11
PRV56710,4,1636.5442196692204,4.0462073444145765e-8,6
PRV56711,8,2035.3147631779955,0.3041868635005838,7
PRV56712,0,0,0,NaN
PRV56713,5,2064.135875010488,2.8644359595843715e-5,3.4285714285714284
PRV56714,3,107.97661736411749,9.264281998441647e-4,5
PRV56715,2,0,8.309012066082254e-7,6.5
PRV56716,3,202.5,1.9619947675100133e-5,2
PRV56717,3,0,1.0974127210923382e-6,3
PRV56718,3,222.65320790320806,1.9003331364136777e-5,7
PRV56719,4,402.6,4.284259839142839e-5,2.75
PRV56720,0,0,0,NaN
PRV56721,0,0,0,NaN
PRV56722,4,872.4201140362896,3.795129209824013e-6,5.75
PRV56723,1,0,3.6226469394277264e-9,5
PRV56724,0,0,6.355287426942782e-10,NaN
PRV56725,2,292.19279228396834,2.449361678150664e-4,8.5
PRV56726,4,738.6164557664557,7.895169885513974e-11,3
PRV56727,5,235.71782581453627,1.675759732486248e-7,1.7777777777777777
PRV56728,2,0,7.927338270654772e-5,4.5
PRV56729,7,2972.6080907826286,8.230987710308411e-7,3.4444444444444446
PRV56730,8,1534.4773663043834,5.065365702745909e-6,6
PRV56731,2,3.3333333333333335,0.14127967668885813,2.75
PRV56732,4,768.1883782230836,1.2389821396468747e-5,2.25
PRV56733,2,0,8.236699425962023e-10,2.8333333333333335
PRV56734,5,2005,1.0736629522153881e-5,3.6666666666666665
PRV56735,0,0,0,NaN
PRV56736,6,806.4620374151995,7.492841539319299e-5,3.5
PRV56737,2,2.7246753246753252,3.5713318620705297e-06,23
PRV56738,0,0,6.355287426942782e-10,NaN
PRV56739,1,0,2.2976705914220828e-8,5
PRV56740,4,264.5,2.6729965799865687e-8,3.2
PRV56741,2,94.26845238095234,1.655254932599891e-6,4.5
PRV56742,1,0,8.5623142108123e-11,6
PRV56743,1,0,6.378414799886454e-10,1.5
PRV56744,2,1,0,1
PRV56745,0,0,6.355287426942782e-10,NaN
PRV56746,5,659.677797937356,0.0073344295979572965,3.857142857142857
PRV56747,0,0,6.934671298153841e-10,NaN
PRV56748,0,0,1.3734808853260192e-6,NaN
PRV56749,4,1.5,0.24309146719087008,2.9166666666666665
PRV56750,3,1484.7801171051178,3.585091693057764e-7,2.6666666666666665
PRV56751,2,687.3566933783247,2.850547919975561e-4,6.5
PRV56752,2,81.7901640921802,1.9478231765007077e-5,3
PRV56753,4,405,0.006071421167196614,4.8
PRV56754,2,612.552097902098,7.022020019324234e-9,3
PRV56755,5,5008.268676135684,1.0685328398035063e-6,6.5
PRV56756,1,0,2.0250267340801617e-5,2.75
PRV56757,1,0,7.121649530298885e-7,3
PRV56758,2,20.61853497379813,7.255642755590646e-7,5.666666666666667
PRV56759,2,405,1.0095662737754664e-5,2.5
PRV56760,2,0,2.5146884097954493e-5,4
PRV56761,2,234.95035473785467,4.6386405742435596e-7,5.5
PRV56762,2,36.59136141636141,6.8291219515285035e-9,7
PRV56763,3,270.82111197625886,4.343826338759594e-6,6.666666666666667
PRV56764,5,193.95833333333331,1.030433174275453e-5,4.526315789473684
PRV56765,2,733.3171106671105,3.538027661873946e-10,2.5
PRV56766,6,5812.690711627407,0.002757402218271895,6
PRV56767,3,90.17202881467843,1.474346433042824e-7,6.6
PRV56768,0,0,0,NaN
PRV56769,1,0,2.3939918519600832e-5,1
PRV56770,4,3.5,8.721912034780492e-13,1.8
PRV56771,0,0,6.355287426942782e-10,NaN
PRV56772,3,271.9555555555555,0.021753091681390578,1.7
PRV56773,4,1660.976875901875,8.660111701355615e-7,3.888888888888889
PRV56774,1,0,2.2375679316558078e-8,2
PRV56775,0,0,5.201003473615381e-10,NaN
PRV56776,4,202.5,3.192215642020797e-7,3.2
PRV56777,5,186.99162087912097,5.748763988732141e-7,4.125
PRV56778,5,420.29572233322233,9.337193347972834e-6,1.8333333333333333
PRV56779,1,0,1.423103410434359e-8,12
PRV56780,0,0,0,NaN
PRV56781,1,0,3.2838266711871765e-5,1
PRV56782,3,87.00714285714284,2.1024911118008614e-6,6.4
PRV56783,0,0,0,NaN
PRV56784,2,2052.6828893328893,3.380356614465987e-8,4.5
PRV56785,3,332.7620407370406,1.8284563728106568e-4,5.666666666666667
PRV56786,1,0,1.6637821112237933e-8,15
PRV56787,2,202.5,1.2363255653989438e-8,2.5
PRV56788,3,10.538008658008659,5.439202605805405e-6,16.5
PRV56789,3,883.2251803751811,0.06767392181093375,23
PRV56790,2,0,1.3319872707607458e-6,18.666666666666668
PRV56791,1,0,6.360248819814235e-10,2
PRV56792,1,0,3.5389094744965924e-8,2
PRV56793,1,0,0.10862400882188775,6
PRV56794,2,0,0.02226869871448504,4.25
PRV56795,0,0,0,NaN
PRV56796,5,267.18619675142816,2.0599921973068022e-4,4.333333333333333
PRV56797,1,0,2.8850765080396594e-9,2
PRV56798,0,0,0,NaN
PRV56799,9,925.0631912480209,3.5363350917502326e-7,3.533333333333333
PRV56800,4,1026.4320802005018,2.0119143765450203e-7,5.25
PRV56801,1,0,3.2581461553642496e-8,8
PRV56802,0,0,0,NaN
PRV56803,16,279.5334987234991,0.002462017374295133,1.4666666666666666
PRV56804,1,0,6.814664004909576e-5,3
PRV56805,0,0,0,NaN
PRV56806,1,0,7.200593705683622e-7,7
PRV56807,0,0,0,NaN
PRV56808,0,0,0,NaN
PRV56809,6,8607.095804595463,1.4704627587604167e-4,3.8
PRV56810,2,405,6.730111437737667e-7,2.5
PRV56811,3,234.26342773947047,4.5806399644663764e-8,9.333333333333334
PRV56812,2,0,1.2873957521315885e-7,10.666666666666666
PRV56813,4,654.6153786250495,1.138435527343905e-7,6.8
PRV56814,6,254.06204906204903,0.26575809765490194,2.409090909090909
PRV56815,2,394.0782217782218,2.166293290148831e-11,3
PRV56816,2,405,7.526729091009247e-7,2.5
PRV56817,2,150.89761904761903,9.241566275411151e-9,4.5
PRV56818,3,218.97481872702465,5.588565495319588e-7,4.166666666666667
PRV56819,0,0,0,NaN
PRV56820,1,0,3.142707778239148e-8,1.6666666666666667
PRV56821,1,0,3.358206121638345e-6,4
PRV56822,1,0,2.3413523974721742e-8,4
PRV56823,2,405,4.7591752596597486e-7,1.5
PRV56824,0,0,0,NaN
PRV56825,0,0,6.355287426942782e-10,NaN
PRV56826,2,104.72295204795202,6.196295247161959e-6,4
PRV56827,1,0,4.0467924250131773e-10,1
PRV56828,3,423.9169589669589,2.526830619147443e-9,2.3333333333333335
PRV56829,0,0,1.8673581501983066e-5,NaN
PRV56830,1,0,0,1
PRV56831,2,0,7.719514000895539e-6,9
PRV56832,1,0,3.729736629595837e-8,4
PRV56833,3,330.54545454545456,0.11152766545484012,19.75
PRV56834,1,0,1.5110001669490326e-7,6
PRV56835,2,3908.43398646757,1.3978071460173916e-6,10.5
PRV56836,2,0,3.519250862747996e-5,7.5
PRV56837,1,0,0.0012774363526980733,7
PRV56838,0,0,0,NaN
PRV56839,5,1236.6245534536095,0.006045728597383373,5.2
PRV56840,1,0,4.484504201809537e-8,2
PRV56841,3,328.98755411255394,1.1129752251724726e-7,1.8
PRV56842,0,0,0,NaN
PRV56843,0,0,0,NaN
PRV56844,0,0,0,NaN
PRV56845,5,1987.098408476469,3.0494716943222353e-4,6
PRV56846,2,753.6679129484174,2.8849428516664836e-4,8
PRV56847,1,0,4.91782207263007e-9,4
PRV56848,7,4145.674339649518,3.452571833083126e-4,4.666666666666667
PRV56849,3,405,7.913611074923161e-7,4.333333333333333
PRV56850,1,0,7.554552931545155e-5,7
PRV56851,1,0,3.918879563801888e-8,10
PRV56852,2,405,4.240250337153325e-9,6
PRV56853,0,0,0,NaN
PRV56854,0,0,0,NaN
PRV56855,0,0,0,NaN
PRV56856,4,267.33432991303374,3.3188173759323976e-4,7
PRV56857,0,0,0,NaN
PRV56858,1,0,0.0034064174925475363,4.333333333333333
PRV56859,0,0,0,NaN
PRV56860,4,1138.638001704178,1.0988263974027664e-6,6.25
PRV56861,2,0,6.290988003559109e-7,9
PRV56862,0,0,0,NaN
PRV56863,0,0,0,NaN
PRV56864,0,0,0,NaN
PRV56865,0,0,0,NaN
PRV56866,1,0,3.7297368300406585e-8,4
PRV56867,0,0,0,NaN
PRV56868,0,0,0,NaN
PRV56869,3,202,1.0449057300189961e-7,4.25
PRV56870,1,0,2.1958318844373505e-8,3
PRV56871,0,0,0,NaN
PRV56872,1,0,3.721424992348301e-8,3
PRV56873,0,0,0,NaN
PRV56874,2,202.5,1.1236007502668594e-5,6
PRV56875,4,809,7.930262798713454e-7,3.25
PRV56876,1,0,0.03589333921998234,20
PRV56877,4,536.8350843600841,1.3595018456305263e-7,5.333333333333333
PRV56878,0,0,0,NaN
PRV56879,0,0,0,NaN
PRV56880,2,405,3.4551720272013117e-9,1.5
PRV56881,0,0,0,NaN
PRV56882,0,0,0,NaN
PRV56883,0,0,0,NaN
PRV56884,6,2244.528317891667,1.3663709344920188e-7,3.6666666666666665
PRV56885,0,0,0,NaN
PRV56886,1,0,4.917821208358849e-9,4
PRV56887,0,0,0,NaN
PRV56888,4,842.362648136177,9.877598967202987e-7,3.75
PRV56889,8,2108.2591513959887,0.06745391715546753,8.4
PRV56890,1,0,1.8673581501983066e-5,1
PRV56891,0,0,0,NaN
PRV56892,0,0,0,NaN
PRV56893,1,0,0,1
PRV56894,0,0,1.4893204166256494e-7,NaN
PRV56895,1,0,5.210250817560165e-7,13
PRV56896,1,0,6.131447353432205e-8,2
PRV56897,2,2.6666666666666665,1.9514267820257062e-7,2
PRV56898,0,0,0,NaN
PRV56899,3,1.3333333333333333,0.18915044287824176,3.6666666666666665
PRV56900,1,0,1.577105714372032e-7,5
PRV56901,4,440.68743905011394,1.141153622498208e-6,3.2857142857142856
PRV56902,1,0,2.4157497171986836e-7,10
PRV56903,2,405,1.0095662739040107e-5,2.5
PRV56904,2,0,0.14758674051243015,12.25
PRV56905,3,375.9445665445667,1.2206784632191556e-7,4.75
PRV56906,4,5901,2.1426729465465696e-4,4.5
PRV56907,1,0,3.8721212610287676e-8,9
PRV56908,0,0,0,NaN
PRV56909,0,0,0,NaN
PRV56910,1,0,6.880518790259894e-4,7
PRV56911,0,0,0,NaN
PRV56912,2,0,8.292788273930255e-8,5.333333333333333
PRV56913,6,488.3129329004325,1.1608369969537676e-7,3.857142857142857
PRV56914,1,0,7.875388822943107e-8,8
PRV56915,1,0,4.747476749487017e-7,2
PRV56916,3,405.6666666666667,4.3930404090181577e-7,4.25
PRV56917,2,0,1.957045561817678e-10,3.3333333333333335
PRV56918,2,119.28768176268176,1.355074172122079e-5,1.6666666666666667
PRV56919,0,0,1.4893204166256494e-7,NaN
PRV56920,1,0,0,1
PRV56921,1,0,1.34701511422481e-6,7
PRV56922,0,0,0,NaN
PRV56923,2,0,3.1451402323331583e-4,2.5
PRV56924,1,0,0,2
PRV56925,3,0,1.2176353252369224e-9,3.6666666666666665
PRV56926,2,0,1.0507789633328169e-8,10.5
PRV56927,0,0,0,NaN
PRV56928,3,603,2.508475714666041e-8,5.6
PRV56929,3,808.5,6.291652564446341e-8,3.6666666666666665
PRV56930,2,0,3.1451402323522056e-4,2.5
PRV56931,0,0,0,NaN
PRV56932,1,0,4.6388111556345306e-10,2
PRV56933,3,0,2.614242859071226e-8,3.3333333333333335
PRV56934,3,2,0,1.6666666666666667
PRV56935,1,0,0,1
PRV56936,1,0,0,1
PRV56937,4,348.1017919129394,3.25115577638244e-8,10.75
PRV56938,6,3168.941966734225,8.962703705029566e-7,4.666666666666667
PRV56939,8,778.0129870129872,8.097836545716407e-6,8.857142857142858
PRV56940,1,0,5.0428577716848674e-12,4
PRV56941,4,3692.558297258294,2.805366510321211e-6,22.25
PRV56942,1,0,5.2487441946793434e-8,3
PRV56943,3,0,1.0221330677336832e-8,5.333333333333333
PRV56944,1,0,6.774996479180614e-8,5
PRV56945,2,0,1.775250859595945e-12,1.6666666666666667
PRV56946,1,0,2.5082201471252912e-14,3
PRV56947,1,0,0,1
PRV56948,3,607,2.499978327040387e-9,3.6666666666666665
PRV56949,4,603,1.0722956844176975e-10,4.6
PRV56950,1,0,3.87212132374352e-8,9
PRV56951,2,0,1.773991714608508e-12,1.6666666666666667
PRV56952,4,405.25,8.734676189385289e-12,3.5
PRV56953,3,29,1.2291192346342165e-6,4
PRV56954,2,0,9.043742811743999e-8,2
PRV56955,2,0,8.836219483277761e-7,6.5
PRV56956,0,0,0,NaN
PRV56957,3,0,1.3663510152671225e-11,3.6666666666666665
PRV56958,0,0,0,NaN
PRV56959,7,28.57142857142856,4.0072516724451126e-7,8
PRV56960,6,390.22467532467556,4.9813666647704074e-6,13
PRV56961,5,724.1828588405053,6.535253247390945e-6,3.8
PRV56962,3,3,0,1
PRV56963,0,0,0,NaN
PRV56964,1,0,1.1718325449561145e-10,3
PRV56965,5,8.733333333333334,4.378666845810785e-6,13.428571428571429
PRV56966,1,0,6.774996596179506e-8,5
PRV56967,2,0,6.231663067802797e-7,2.6666666666666665
PRV56968,1,0,1.9921218584713206e-8,18
PRV56969,2,0,1.0507789345395597e-8,10.5
PRV56970,3,48.15798718825036,2.3492826191576725e-8,9
PRV56971,0,0,0,NaN
PRV56972,5,811.9018246373512,5.079817400481256e-8,4
PRV56973,3,1211,6.745050125736197e-7,2.3333333333333335
PRV56974,0,0,0,NaN
PRV56975,7,57.14285714285712,8.014503312460882e-7,8
PRV56976,3,404,6.767039782120718e-7,3.6666666666666665
PRV56977,1,0,0,3
PRV56978,3,0,1.489388729687435e-7,3.6666666666666665
PRV56979,5,1611,2.3192556384860546e-8,3
PRV56980,2,0,5.011422903473491e-7,3
PRV56981,2,405.00000000000006,1.0033717878861003e-8,10
PRV56982,2,0,3.2735247718770437e-9,2
PRV56983,4,470.8516476858214,2.651243219871614e-8,8.5
PRV56984,1,0,0,3
PRV56985,4,22.289016539016544,4.369457627925081e-8,5.6
PRV56986,0,0,0,NaN
PRV56987,3,153.0042184939244,8.826047127049322e-7,10.333333333333334
PRV56988,1,0,0,1
PRV56989,2,0,6.815419250434263e-7,4.5
PRV56990,7,57.14285714285712,8.014503328241911e-7,8
PRV56991,5,1391.2348450118009,4.8495303822128973e-8,2.857142857142857
PRV56992,0,0,0,NaN
PRV56993,2,0,0,2.5
PRV56994,4,603,1.0723167638292242e-10,4.6
PRV56995,2,0.5,0,3
PRV56996,4,1209,5.034841808144456e-7,3.25
PRV56997,1,0,0.0013761037731622747,3.5
PRV56998,3,0,1.2176363394520013e-9,3.6666666666666665
PRV56999,3,182.23484501180008,4.799602403396714e-8,4.25
PRV57000,0,0,0,NaN
PRV57001,0,0,0,NaN
PRV57002,3,217.90783586898283,3.1467525058556074e-8,13.666666666666666
PRV57003,4,136.96003930280256,4.995641122957708e-8,4.75
PRV57004,2,11,1.4647264613969388e-12,3
PRV57005,0,0,0,NaN
PRV57006,2,0,3.273525210305896e-9,2
PRV57007,1,0,2.0658274156853e-8,4
PRV57008,7,57.14285714285712,8.014503314462145e-7,8
PRV57009,0,0,0,NaN
PRV57010,0,0,0,NaN
PRV57011,3,603,2.5084755365430273e-8,5.6
PRV57012,1,0,5.9700112877124365e-9,3
PRV57013,7,0,1.3273111103884275e-6,6.875
PRV57014,1,0,1.4901848036365778e-9,2
PRV57015,2,0,4.708560648034923e-9,3.3333333333333335
PRV57016,0,0,0,NaN
PRV57017,3,291.0097402597403,0.1384511217788457,17.75
PRV57018,1,0,0.03746011867782575,22
PRV57019,4,456.6235347985345,1.762775844210394e-7,3.3333333333333335
PRV57020,0,0,1.8673581501983066e-5,NaN
PRV57021,1,0,4.714697923297698e-7,11
PRV57022,4,607,5.87765045943461e-7,4.25
PRV57023,1,0,0,1
PRV57024,0,0,0,NaN
PRV57025,2,1,0,1
PRV57026,3,2752.581683839038,2.3123000816208263e-7,9.333333333333334
PRV57027,0,0,3.4001213110774765e-4,NaN
PRV57028,1,0,0,3
PRV57029,0,0,0,NaN
PRV57030,2,379.3744505494505,5.4502552970436136e-8,7.5
PRV57031,0,0,0,NaN
PRV57032,0,0,0,NaN
PRV57033,0,0,0,NaN
PRV57034,1,0,3.4010759825452273e-8,3
PRV57035,0,0,0,NaN
PRV57036,1,0,0,1
PRV57037,0,0,0,NaN
PRV57038,0,0,0,NaN
PRV57039,2,0,4.5449067251415504e-9,4
PRV57040,0,0,0,NaN
PRV57041,2,404.99999999999994,9.537315715925685e-7,2
PRV57042,0,0,0,NaN
PRV57043,1,0,4.85388711532878e-7,3
PRV57044,1,0,3.690432702562038e-6,2.5
PRV57045,1,0,3.212000502190708e-5,5
PRV57046,1,0,7.887856805565926e-5,2
PRV57047,0,0,0,NaN
PRV57048,0,0,0,NaN
PRV57049,0,0,0,NaN
PRV57050,0,0,0,NaN
PRV57051,0,0,0,NaN
PRV57052,1,0,3.188748252393161e-8,2
PRV57053,1,0,0,1
PRV57054,1,0,2.0365663554478357e-7,1.8
PRV57055,3,0.5,1.765790374741697e-11,2.25
PRV57056,1,0,0,1
PRV57057,3,652.0007936507933,1.0321884951825163e-5,4.666666666666667
PRV57058,1,0,6.883770404820834e-11,11
PRV57059,0,0,0,NaN
PRV57060,2,0,4.544906134389764e-9,4
PRV57061,2,0.6666666666666666,7.31788960872356e-12,4.5
PRV57062,2,0.3333333333333333,9.820526166793567e-9,4
PRV57063,0,0,0,NaN
PRV57064,1,0,0,1
PRV57065,3,202,1.0449057258712878e-7,4.25
PRV57066,1,0,5.501042965588961e-12,5
PRV57067,1,0,8.145358908025546e-8,4.5
PRV57068,0,0,0,NaN
PRV57069,0,0,0,NaN
PRV57070,0,0,0,NaN
PRV57071,0,0,0,NaN
PRV57072,0,0,0,NaN
PRV57073,0,0,0,NaN
PRV57074,1,0,0,1
PRV57075,0,0,0,NaN
PRV57076,0,0,0,NaN
PRV57077,0,0,0,NaN
PRV57078,1,0,2.114433850567094e-7,10
PRV57079,0,0,0,NaN
PRV57080,0,0,0,NaN
PRV57081,5,17.5,1.4893512319541418e-7,3
PRV57082,0,0,1.4893204166256494e-7,NaN
PRV57083,1,0,1.0868007011436082e-7,13
