,Provider,PotentialFraud,AttendingPhysician,logattnd,BeneID,logpts,meanDiagCodes,DiagcodesRange,meanProcCodes,ProcCodesRange,MeanReimburse,ReimburseRange,ClaimCount,logClmCount,ClmsPerPhysician,ClmsPerPatnt,LogClmsPerPhysician,LogClmsPerPatnt
1596,PRV56752,No,1,0.6931471805599453,1,0.6931471805599453,4.0,0,2.0,0,12000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1597,PRV55131,No,1,0.6931471805599453,2,1.0986122886681098,5.5,7,1.0,0,23500.0,17000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1598,PRV56458,No,5,1.791759469228055,6,1.9459101490553132,7.571428571428571,5,0.14285714285714285,1,5714.285714285715,7000,7,2.0794415416798357,1.4,1.1666666666666667,0.4036004298907259,0.2348550690367873
1599,PRV54164,No,1,0.6931471805599453,1,0.6931471805599453,5.0,0,0.0,0,4000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1600,PRV51821,No,1,0.6931471805599453,10,2.3978952727983707,8.7,2,0.4,2,13800.0,24000,10,2.3978952727983707,10.0,1.0,2.302684097993879,0.09440158443016944
1601,PRV57350,No,1,0.6931471805599453,7,2.0794415416798357,8.11111111111111,7,0.4444444444444444,2,7222.222222222223,15000,9,2.302585092994046,9.0,1.2857142857142858,2.1984339667420505,0.3248912719326479
1602,PRV56915,No,4,1.6094379124341003,4,1.6094379124341003,9.25,1,0.75,1,7725.0,19100,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1603,PRV56057,No,4,1.6094379124341003,9,2.302585092994046,8.555555555555555,5,1.0,2,10777.777777777777,26000,9,2.302585092994046,2.25,1.0,0.8520248252779361,0.09430069052013113
1604,PRV54756,No,3,1.3862943611198906,3,1.3862943611198906,5.333333333333333,6,0.0,0,3666.6666666666665,1000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1605,PRV56585,No,3,1.3862943611198906,4,1.6094379124341003,9.0,0,0.75,2,6250.0,9000,4,1.6094379124341003,1.3333333333333333,1.0,0.356907475040815,0.09304054651047666
1606,PRV56224,No,4,1.6094379124341003,4,1.6094379124341003,8.5,1,0.0,0,7750.0,10000,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1607,PRV51058,No,5,1.791759469228055,5,1.791759469228055,8.4,6,1.0,2,18200.0,52000,5,1.791759469228055,1.0,1.0,0.09349397879654764,0.09349397879654764
1608,PRV51304,No,1,0.6931471805599453,2,1.0986122886681098,7.0,4,0.5,1,14000.0,22000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1609,PRV57171,No,2,1.0986122886681098,2,1.0986122886681098,8.0,3,0.3333333333333333,1,2333.3333333333335,4000,3,1.3862943611198906,1.5,1.5,0.46532853891674175,0.46532853891674175
1610,PRV53442,No,5,1.791759469228055,7,2.0794415416798357,9.25,2,0.75,3,10250.0,28000,8,2.1972245773362196,1.6,1.1428571428571428,0.5287478885384485,0.21610026053738876
1611,PRV56473,No,7,2.0794415416798357,7,2.0794415416798357,8.714285714285714,2,0.8571428571428571,2,9000.0,16000,7,2.0794415416798357,1.0,1.0,0.09401248951061449,0.09401248951061449
1612,PRV54384,No,2,1.0986122886681098,2,1.0986122886681098,5.5,1,1.0,2,18500.0,29000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1613,PRV53989,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,1.0,0,13000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1614,PRV56135,No,1,0.6931471805599453,3,1.3862943611198906,9.0,3,1.0,2,15666.666666666666,31000,3,1.3862943611198906,3.0,1.0,1.1217743092651438,0.09228537411027177
1615,PRV55942,No,2,1.0986122886681098,2,1.0986122886681098,6.0,0,0.0,0,6000.0,0,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1616,PRV57215,No,3,1.3862943611198906,6,1.9459101490553132,8.0,4,0.5,2,5875.0,18000,8,2.1972245773362196,2.6666666666666665,1.3333333333333333,1.0144359107121141,0.35845372702222644
1617,PRV55003,No,5,1.791759469228055,5,1.791759469228055,9.0,0,0.8,2,11160.0,27200,5,1.791759469228055,1.0,1.0,0.09349397879654764,0.09349397879654764
1618,PRV56584,No,2,1.0986122886681098,4,1.6094379124341003,8.25,3,0.75,2,5250.0,5000,4,1.6094379124341003,2.0,1.0,0.7371878701162607,0.09304054651047666
1619,PRV56355,No,2,1.0986122886681098,4,1.6094379124341003,9.0,0,1.0,2,10750.0,23000,4,1.6094379124341003,2.0,1.0,0.7371878701162607,0.09304054651047666
1620,PRV53024,No,1,0.6931471805599453,2,1.0986122886681098,9.0,0,0.5,1,5000.0,2000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1621,PRV57487,No,1,0.6931471805599453,14,2.70805020110221,8.333333333333334,7,0.8,2,9333.333333333334,25000,15,2.772588722239781,15.0,1.0714285714285714,2.704810635940484,0.15757094823205642
1622,PRV56772,No,4,1.6094379124341003,5,1.791759469228055,9.2,1,1.0,2,7200.0,10000,5,1.791759469228055,1.25,1.0,0.29779288029227635,0.09349397879654764
1623,PRV55434,No,8,2.1972245773362196,8,2.1972245773362196,8.125,6,0.125,1,7500.0,14000,8,2.1972245773362196,1.0,1.0,0.0941745903114069,0.0941745903114069
1624,PRV54832,Yes,4,1.6094379124341003,5,1.791759469228055,9.2,1,1.0,2,17200.0,51000,5,1.791759469228055,1.25,1.0,0.29779288029227635,0.09349397879654764
1625,PRV53463,No,1,0.6931471805599453,3,1.3862943611198906,9.0,0,0.6666666666666666,1,4333.333333333333,2000,3,1.3862943611198906,3.0,1.0,1.1217743092651438,0.09228537411027177
1626,PRV52282,No,1,0.6931471805599453,6,1.9459101490553132,8.333333333333334,3,1.1666666666666667,3,12833.333333333334,21000,6,1.9459101490553132,6.0,1.0,1.7985023613165472,0.09379640415951762
1627,PRV51440,No,7,2.0794415416798357,7,2.0794415416798357,8.142857142857142,4,0.8571428571428571,2,11428.57142857143,16000,7,2.0794415416798357,1.0,1.0,0.09401248951061449,0.09401248951061449
1628,PRV54155,No,1,0.6931471805599453,1,0.6931471805599453,4.0,0,1.0,0,13000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1629,PRV52609,Yes,2,1.0986122886681098,4,1.6094379124341003,8.8,1,0.8,1,11600.0,7000,5,1.791759469228055,2.5,1.25,0.9507161927199511,0.29779288029227635
1630,PRV52896,No,10,2.3978952727983707,16,2.833213344056216,8.176470588235293,8,0.7647058823529411,2,15647.058823529413,54000,17,2.8903717578961645,1.7,1.0625,0.5868427185814383,0.15000181570619053
1631,PRV51690,No,4,1.6094379124341003,7,2.0794415416798357,6.857142857142857,7,0.5714285714285714,1,7428.571428571428,7000,7,2.0794415416798357,1.75,1.0,0.6128238848968516,0.09401248951061449
1632,PRV52518,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,2.0,0,57000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1633,PRV56470,No,2,1.0986122886681098,4,1.6094379124341003,5.8,8,0.2,1,5600.0,8000,5,1.791759469228055,2.5,1.25,0.9507161927199511,0.29779288029227635
1634,PRV56002,No,7,2.0794415416798357,11,2.4849066497880004,8.181818181818182,6,0.9090909090909091,3,15727.272727272728,54000,11,2.4849066497880004,1.5714285714285714,1.0,0.5123366071903223,0.09448414308132681
1635,PRV51427,No,4,1.6094379124341003,5,1.791759469228055,6.0,6,0.6,2,7600.0,7000,5,1.791759469228055,1.25,1.0,0.29779288029227635,0.09349397879654764
1636,PRV53609,No,2,1.0986122886681098,2,1.0986122886681098,7.0,4,0.5,1,4000.0,4000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1637,PRV53309,No,1,0.6931471805599453,4,1.6094379124341003,8.75,1,0.5,2,8000.0,17000,4,1.6094379124341003,4.0,1.0,1.401280515556754,0.09304054651047666
1638,PRV57638,No,3,1.3862943611198906,8,2.1972245773362196,7.777777777777778,7,0.7777777777777778,3,8044.444444444444,16600,9,2.302585092994046,3.0,1.125,1.1281818424995456,0.20179366020677508
1639,PRV51596,No,3,1.3862943611198906,3,1.3862943611198906,7.333333333333333,5,0.6666666666666666,1,10666.666666666666,11000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1640,PRV51599,No,2,1.0986122886681098,3,1.3862943611198906,9.333333333333334,1,0.0,0,5333.333333333333,4000,3,1.3862943611198906,1.5,1.0,0.46532853891674175,0.09228537411027177
1641,PRV54842,No,3,1.3862943611198906,3,1.3862943611198906,6.666666666666667,4,0.6666666666666666,1,5666.666666666667,11000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1642,PRV51153,No,4,1.6094379124341003,4,1.6094379124341003,7.5,5,1.25,1,12750.0,31000,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1643,PRV57074,No,2,1.0986122886681098,7,2.0794415416798357,7.857142857142857,5,0.7142857142857143,1,8428.57142857143,18000,7,2.0794415416798357,3.5,1.0,1.2760851831957456,0.09401248951061449
1644,PRV54568,No,5,1.791759469228055,5,1.791759469228055,8.4,2,0.6,1,8800.0,6000,5,1.791759469228055,1.0,1.0,0.09349397879654764,0.09349397879654764
1645,PRV51358,No,7,2.0794415416798357,7,2.0794415416798357,8.428571428571429,4,0.8571428571428571,2,8571.42857142857,13000,7,2.0794415416798357,1.0,1.0,0.09401248951061449,0.09401248951061449
1646,PRV51932,No,1,0.6931471805599453,2,1.0986122886681098,9.0,0,1.5,1,13500.0,5000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1647,PRV55518,No,3,1.3862943611198906,11,2.4849066497880004,7.636363636363637,9,0.9090909090909091,5,11336.363636363636,35300,11,2.4849066497880004,3.6666666666666665,1.0,1.3229511386172295,0.09448414308132681
1648,PRV54834,No,4,1.6094379124341003,6,1.9459101490553132,8.666666666666666,5,0.8333333333333334,2,9500.0,20000,6,1.9459101490553132,1.5,1.0,0.46766298684138863,0.09379640415951762
1649,PRV55178,No,2,1.0986122886681098,2,1.0986122886681098,7.0,4,0.0,0,5000.0,2000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1650,PRV56885,No,2,1.0986122886681098,5,1.791759469228055,8.0,8,0.6666666666666666,2,7333.333333333333,14000,9,2.302585092994046,4.5,1.8,1.5211774517292398,0.6399611411278392
1651,PRV55864,No,1,0.6931471805599453,4,1.6094379124341003,9.5,1,0.5,1,16250.0,48000,4,1.6094379124341003,4.0,1.0,1.401280515556754,0.09304054651047666
1652,PRV52653,No,4,1.6094379124341003,3,1.3862943611198906,9.0,2,1.0,3,17000.0,20000,4,1.6094379124341003,1.0,1.3333333333333333,0.09304054651047666,0.356907475040815
1653,PRV51233,No,2,1.0986122886681098,3,1.3862943611198906,5.666666666666667,5,0.6666666666666666,2,9000.0,15000,3,1.3862943611198906,1.5,1.0,0.46532853891674175,0.09228537411027177
1654,PRV56263,No,2,1.0986122886681098,2,1.0986122886681098,6.0,2,0.5,1,10000.0,6000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1655,PRV51237,No,1,0.6931471805599453,1,0.6931471805599453,4.0,0,1.0,0,19000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1656,PRV56749,No,10,2.3978952727983707,10,2.3978952727983707,7.636363636363637,7,1.0,2,9818.181818181818,18000,11,2.4849066497880004,1.1,1.1,0.18140538632217523,0.18140538632217523
1657,PRV57076,No,1,0.6931471805599453,2,1.0986122886681098,9.0,0,1.0,0,5000.0,0,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1658,PRV56269,No,5,1.791759469228055,8,2.1972245773362196,8.75,3,0.625,1,10125.0,19000,8,2.1972245773362196,1.6,1.0,0.5287478885384485,0.0941745903114069
1659,PRV56247,No,2,1.0986122886681098,2,1.0986122886681098,7.5,3,0.5,1,6000.0,6000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1660,PRV53317,No,1,0.6931471805599453,4,1.6094379124341003,8.8,1,1.2,4,9000.0,14000,5,1.791759469228055,5.0,1.25,1.6194862680876214,0.29779288029227635
1661,PRV56701,No,2,1.0986122886681098,4,1.6094379124341003,9.25,1,0.75,2,8000.0,8000,4,1.6094379124341003,2.0,1.0,0.7371878701162607,0.09304054651047666
1662,PRV55494,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,0.0,0,4000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1663,PRV52647,No,7,2.0794415416798357,7,2.0794415416798357,8.0,9,0.42857142857142855,1,7142.857142857143,11000,7,2.0794415416798357,1.0,1.0,0.09401248951061449,0.09401248951061449
1664,PRV56603,No,1,0.6931471805599453,1,0.6931471805599453,4.0,0,2.0,0,6000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1665,PRV56910,No,1,0.6931471805599453,4,1.6094379124341003,8.0,3,1.0,0,9300.0,17800,4,1.6094379124341003,4.0,1.0,1.401280515556754,0.09304054651047666
1666,PRV55120,No,3,1.3862943611198906,8,2.1972245773362196,8.375,2,0.625,2,7250.0,16000,8,2.1972245773362196,2.6666666666666665,1.0,1.0144359107121141,0.0941745903114069
1667,PRV54259,No,1,0.6931471805599453,10,2.3978952727983707,7.083333333333333,6,0.75,2,6500.0,14000,12,2.5649493574615367,12.0,1.2,2.4833377629627473,0.26144168425290254
1668,PRV52179,No,1,0.6931471805599453,2,1.0986122886681098,8.0,2,0.5,1,12000.0,14000,2,1.0986122886681098,2.0,1.0,0.7324630910096953,0.09077708047334043
1669,PRV55031,No,3,1.3862943611198906,4,1.6094379124341003,8.0,5,0.75,2,10250.0,14000,4,1.6094379124341003,1.3333333333333333,1.0,0.356907475040815,0.09304054651047666
1670,PRV57021,Yes,1,0.6931471805599453,12,2.5649493574615367,7.285714285714286,6,0.5,2,9785.714285714286,31000,14,2.70805020110221,14.0,1.1666666666666667,2.636295386001925,0.2356215790699904
1671,PRV56912,No,5,1.791759469228055,7,2.0794415416798357,8.571428571428571,2,0.8571428571428571,2,12857.142857142857,56000,7,2.0794415416798357,1.4,1.0,0.4036004298907259,0.09401248951061449
1672,PRV53489,No,1,0.6931471805599453,3,1.3862943611198906,9.0,0,0.4,2,14200.0,52000,5,1.791759469228055,5.0,1.6666666666666667,1.6194862680876214,0.5659554032448848
1673,PRV57235,No,2,1.0986122886681098,3,1.3862943611198906,9.666666666666666,1,0.3333333333333333,1,8666.666666666666,16000,3,1.3862943611198906,1.5,1.0,0.46532853891674175,0.09228537411027177
1674,PRV52922,No,2,1.0986122886681098,5,1.791759469228055,7.428571428571429,4,0.5714285714285714,2,5714.285714285715,7000,7,2.0794415416798357,3.5,1.4,1.2760851831957456,0.4036004298907259
1675,PRV51037,Yes,1,0.6931471805599453,21,3.091042453358316,8.043478260869565,7,0.5652173913043478,3,9304.347826086956,20000,23,3.1780538303479458,23.0,1.0952380952380953,3.129925575780883,0.17790917112466223
1676,PRV51170,Yes,4,1.6094379124341003,8,2.1972245773362196,8.0,7,1.0,2,18125.0,55000,8,2.1972245773362196,2.0,1.0,0.7395595050642324,0.0941745903114069
1677,PRV51207,No,2,1.0986122886681098,3,1.3862943611198906,7.666666666666667,4,1.0,0,17000.0,38000,3,1.3862943611198906,1.5,1.0,0.46532853891674175,0.09228537411027177
1678,PRV55024,No,3,1.3862943611198906,3,1.3862943611198906,9.333333333333334,1,0.6666666666666666,2,6000.0,3000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1679,PRV52537,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,1.0,0,57000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1680,PRV51074,No,4,1.6094379124341003,5,1.791759469228055,8.2,4,0.2,1,6200.0,12000,5,1.791759469228055,1.25,1.0,0.29779288029227635,0.09349397879654764
1681,PRV55137,No,2,1.0986122886681098,2,1.0986122886681098,7.0,2,0.5,1,19000.0,16000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1682,PRV51301,No,1,0.6931471805599453,6,1.9459101490553132,9.5,1,1.0,2,18000.0,46000,6,1.9459101490553132,6.0,1.0,1.7985023613165472,0.09379640415951762
1683,PRV52562,No,4,1.6094379124341003,5,1.791759469228055,9.0,0,0.8333333333333334,2,12000.0,24000,6,1.9459101490553132,1.5,1.2,0.46766298684138863,0.26052009612555843
1684,PRV51380,No,4,1.6094379124341003,4,1.6094379124341003,8.5,2,1.25,3,12750.0,20000,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1685,PRV52691,No,2,1.0986122886681098,3,1.3862943611198906,8.0,4,0.6666666666666666,1,6666.666666666667,7000,3,1.3862943611198906,1.5,1.0,0.46532853891674175,0.09228537411027177
1686,PRV55506,Yes,3,1.3862943611198906,9,2.302585092994046,7.333333333333333,7,1.25,3,10400.0,25200,12,2.5649493574615367,4.0,1.3333333333333333,1.4077404811258636,0.3589697561227531
1687,PRV54952,Yes,10,2.3978952727983707,12,2.5649493574615367,7.666666666666667,7,0.5,1,11833.333333333334,78000,12,2.5649493574615367,1.2,1.0,0.26144168425290254,0.09455294820673041
1688,PRV56130,No,1,0.6931471805599453,16,2.833213344056216,8.294117647058824,4,0.5294117647058824,1,7058.823529411765,25000,17,2.8903717578961645,17.0,1.0625,2.8291866104777488,0.15000181570619053
1689,PRV56139,No,3,1.3862943611198906,3,1.3862943611198906,8.0,3,0.3333333333333333,1,12333.333333333334,8000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1690,PRV53239,No,6,1.9459101490553132,15,2.772588722239781,7.947368421052632,7,0.3157894736842105,1,10368.421052631578,34000,19,2.995732273553991,3.1666666666666665,1.2666666666666666,1.1821558367960219,0.3117570197970676
1691,PRV54061,No,3,1.3862943611198906,3,1.3862943611198906,9.0,0,0.75,2,7500.0,11000,4,1.6094379124341003,1.3333333333333333,1.3333333333333333,0.356907475040815,0.356907475040815
1692,PRV51583,No,2,1.0986122886681098,2,1.0986122886681098,9.0,0,0.0,0,7500.0,15000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1693,PRV56775,No,3,1.3862943611198906,3,1.3862943611198906,8.666666666666666,1,0.3333333333333333,1,9333.333333333334,11000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1694,PRV53248,No,3,1.3862943611198906,4,1.6094379124341003,7.6,9,1.2,1,14800.0,29000,5,1.791759469228055,1.6666666666666667,1.25,0.5659554032448848,0.29779288029227635
1695,PRV53449,No,1,0.6931471805599453,1,0.6931471805599453,10.0,0,1.0,0,9000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1696,PRV51860,No,4,1.6094379124341003,4,1.6094379124341003,8.5,4,0.25,1,4600.0,9600,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1697,PRV51312,No,2,1.0986122886681098,3,1.3862943611198906,9.25,1,0.25,1,4750.0,4000,4,1.6094379124341003,2.0,1.3333333333333333,0.7371878701162607,0.356907475040815
1698,PRV54149,Yes,3,1.3862943611198906,3,1.3862943611198906,6.8,7,0.0,0,6400.0,2000,5,1.791759469228055,1.6666666666666667,1.6666666666666667,0.5659554032448848,0.5659554032448848
1699,PRV56352,No,2,1.0986122886681098,4,1.6094379124341003,7.75,2,0.5,1,8750.0,15000,4,1.6094379124341003,2.0,1.0,0.7371878701162607,0.09304054651047666
1700,PRV57445,No,2,1.0986122886681098,2,1.0986122886681098,6.5,5,0.0,0,4000.0,8000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1701,PRV51803,No,2,1.0986122886681098,2,1.0986122886681098,9.0,2,1.0,0,16500.0,9000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1702,PRV57438,No,1,0.6931471805599453,3,1.3862943611198906,7.25,5,1.0,2,5500.0,6000,4,1.6094379124341003,4.0,1.3333333333333333,1.401280515556754,0.356907475040815
1703,PRV55122,No,1,0.6931471805599453,1,0.6931471805599453,6.0,0,0.0,0,5000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1704,PRV53867,No,5,1.791759469228055,9,2.302585092994046,8.0,5,0.3333333333333333,1,10000.0,32000,9,2.302585092994046,1.8,1.0,0.6399611411278392,0.09430069052013113
1705,PRV51497,No,3,1.3862943611198906,4,1.6094379124341003,8.75,3,1.25,3,25500.0,51000,4,1.6094379124341003,1.3333333333333333,1.0,0.356907475040815,0.09304054651047666
1706,PRV57643,No,2,1.0986122886681098,6,1.9459101490553132,8.571428571428571,4,0.42857142857142855,1,8000.0,8000,7,2.0794415416798357,3.5,1.1666666666666667,1.2760851831957456,0.2348550690367873
1707,PRV52088,No,1,0.6931471805599453,1,0.6931471805599453,2.0,0,1.0,0,18000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1708,PRV54662,No,3,1.3862943611198906,3,1.3862943611198906,7.333333333333333,7,0.6666666666666666,2,5666.666666666667,4000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1709,PRV51241,No,8,2.1972245773362196,9,2.302585092994046,8.3,6,0.5,2,7800.0,19000,10,2.3978952727983707,1.25,1.1111111111111112,0.29894796135606927,0.19051945652597496
1710,PRV56227,No,1,0.6931471805599453,1,0.6931471805599453,10.0,0,0.0,0,4000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1711,PRV53941,No,5,1.791759469228055,5,1.791759469228055,7.833333333333333,5,0.6666666666666666,2,9833.333333333334,11000,6,1.9459101490553132,1.2,1.2,0.26052009612555843,0.26052009612555843
1712,PRV56682,No,2,1.0986122886681098,3,1.3862943611198906,7.0,6,1.3333333333333333,1,4666.666666666667,5000,3,1.3862943611198906,1.5,1.0,0.46532853891674175,0.09228537411027177
1713,PRV52373,No,3,1.3862943611198906,3,1.3862943611198906,6.0,7,2.6666666666666665,2,12666.666666666666,18000,3,1.3862943611198906,1.0,1.0,0.09228537411027177,0.09228537411027177
1714,PRV51841,No,6,1.9459101490553132,7,2.0794415416798357,7.875,7,0.5,1,14875.0,53000,8,2.1972245773362196,1.3333333333333333,1.1428571428571428,0.35845372702222644,0.21610026053738876
1715,PRV54414,No,1,0.6931471805599453,1,0.6931471805599453,5.0,0,1.0,0,13000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1716,PRV55151,No,1,0.6931471805599453,1,0.6931471805599453,4.0,0,0.0,0,10000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1717,PRV54555,No,5,1.791759469228055,6,1.9459101490553132,8.666666666666666,4,0.3333333333333333,1,8500.0,15000,6,1.9459101490553132,1.2,1.0,0.26052009612555843,0.09379640415951762
1718,PRV56242,No,1,0.6931471805599453,1,0.6931471805599453,10.0,0,1.0,0,7000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1719,PRV51820,No,2,1.0986122886681098,5,1.791759469228055,6.4,7,0.6,1,5000.0,11000,5,1.791759469228055,2.5,1.0,0.9507161927199511,0.09349397879654764
1720,PRV53111,No,6,1.9459101490553132,6,1.9459101490553132,8.571428571428571,5,1.1428571428571428,3,8142.857142857143,9000,7,2.0794415416798357,1.1666666666666667,1.1666666666666667,0.2348550690367873,0.2348550690367873
1721,PRV55675,No,2,1.0986122886681098,2,1.0986122886681098,9.0,0,1.5,1,40500.0,69000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1722,PRV54831,No,4,1.6094379124341003,4,1.6094379124341003,8.0,4,0.25,1,7750.0,18000,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1723,PRV57024,No,1,0.6931471805599453,9,2.302585092994046,8.11111111111111,5,0.7777777777777778,1,14744.444444444445,41000,9,2.302585092994046,9.0,1.0,2.1984339667420505,0.09430069052013113
1724,PRV57633,No,1,0.6931471805599453,3,1.3862943611198906,6.5,5,1.25,3,7750.0,11000,4,1.6094379124341003,4.0,1.3333333333333333,1.401280515556754,0.356907475040815
1725,PRV52500,No,7,2.0794415416798357,7,2.0794415416798357,8.285714285714286,5,0.7142857142857143,2,7857.142857142857,15000,7,2.0794415416798357,1.0,1.0,0.09401248951061449,0.09401248951061449
1726,PRV52816,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,0.0,0,3000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1727,PRV51890,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,0.0,0,11000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1728,PRV54903,No,1,0.6931471805599453,6,1.9459101490553132,6.571428571428571,6,0.14285714285714285,1,8142.857142857143,14000,7,2.0794415416798357,7.0,1.1666666666666667,1.9502852883467885,0.2348550690367873
1729,PRV57176,No,4,1.6094379124341003,4,1.6094379124341003,8.75,1,0.75,1,7300.0,10800,4,1.6094379124341003,1.0,1.0,0.09304054651047666,0.09304054651047666
1730,PRV52012,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,1.0,0,8000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1731,PRV52192,No,1,0.6931471805599453,4,1.6094379124341003,8.5,3,0.5,1,8166.666666666667,8000,6,1.9459101490553132,6.0,1.5,1.7985023613165472,0.46766298684138863
1732,PRV51944,No,5,1.791759469228055,5,1.791759469228055,7.4,4,1.2,2,9800.0,22000,5,1.791759469228055,1.0,1.0,0.09349397879654764,0.09349397879654764
1733,PRV52162,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,2.0,0,14000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1734,PRV56578,No,7,2.0794415416798357,7,2.0794415416798357,7.857142857142857,4,1.2857142857142858,2,16428.571428571428,32000,7,2.0794415416798357,1.0,1.0,0.09401248951061449,0.09401248951061449
1735,PRV53699,No,2,1.0986122886681098,2,1.0986122886681098,9.5,1,0.5,1,9000.0,2000,2,1.0986122886681098,1.0,1.0,0.09077708047334043,0.09077708047334043
1736,PRV51142,No,2,1.0986122886681098,5,1.791759469228055,8.857142857142858,5,0.8571428571428571,2,13857.142857142857,55000,7,2.0794415416798357,3.5,1.4,1.2760851831957456,0.4036004298907259
1737,PRV55418,No,1,0.6931471805599453,3,1.3862943611198906,8.0,4,0.3333333333333333,1,6000.0,4000,3,1.3862943611198906,3.0,1.0,1.1217743092651438,0.09228537411027177
1738,PRV55792,No,1,0.6931471805599453,1,0.6931471805599453,7.0,0,1.0,0,7000.0,0,1,0.6931471805599453,1.0,1.0,0.08626852688737491,0.08626852688737491
1739,PRV56649,Yes,1,0.6931471805599453,7,2.0794415416798357,7.285714285714286,4,0.7142857142857143,1,17142.85714285714,47000,7,2.0794415416798357,7.0,1.0,1.9502852883467885,0.09401248951061449
1740,PRV53120,No,9,2.302585092994046,10,2.3978952727983707,7.7,9,0.8,4,10100.0,42000,10,2.3978952727983707,1.1111111111111112,1.0,0.19051945652597496,0.09440158443016944
1741,PRV57109,No,5,1.791759469228055,6,1.9459101490553132,6.833333333333333,5,1.0,3,11666.666666666666,28000,6,1.9459101490553132,1.2,1.0,0.26052009612555843,0.09379640415951762
