,Provider,PotentialFraud,AttendingPhysician,logattnd,BeneID,logpts,meanDiagCodes,DiagcodesRange,meanProcCodes,ProcCodesRange,MeanReimburse,ReimburseRange,ClaimCount,LogClmsPerPhysician,LogClmsPerPatnt
4387,PRV52688,No,9,2.302585092994046,28,3.367295829986474,2.792452830188679,9,0.0,0,314.52830188679246,3300,53,1.788813958998298,0.6892302011016197
4388,PRV56484,No,7,2.0794415416798357,9,2.302585092994046,3.5555555555555554,9,0.0,0,775.5555555555555,3270,9,0.3248912719326479,0.09430069052013113
4389,PRV52218,No,1,0.6931471805599453,8,2.1972245773362196,3.0,8,0.0,0,207.5,890,8,2.082037179995186,0.0941745903114069
4390,PRV55424,No,1,0.6931471805599453,6,1.9459101490553132,2.5,4,0.0,0,83.0,390,10,2.302684097993879,0.5675235877438445
4391,PRV53485,No,3,1.3862943611198906,5,1.791759469228055,2.8,2,0.0,0,66.0,190,5,0.5659554032448848,0.09349397879654764
4392,PRV54252,No,6,1.9459101490553132,16,2.833213344056216,2.764705882352941,9,0.0,0,354.70588235294116,2090,17,1.0745309700647163,0.15000181570619053
4393,PRV53150,No,6,1.9459101490553132,5,1.791759469228055,3.0,9,0.0,0,240.76923076923077,990,13,0.8167185709035001,0.9913278416783358
4394,PRV51205,No,6,1.9459101490553132,10,2.3978952727983707,2.9,4,0.0,0,466.0,3280,10,0.5675235877438445,0.09440158443016944
4395,PRV56040,No,9,2.302585092994046,11,2.4849066497880004,3.5384615384615383,6,0.0,0,1757.6923076923076,14040,13,0.4336257083747091,0.24744176612050464
4396,PRV56715,No,7,2.0794415416798357,10,2.3978952727983707,2.2,7,0.0,0,267.0,900,10,0.4229994939983655,0.09440158443016944
4397,PRV55618,No,1,0.6931471805599453,11,2.4849066497880004,3.0,8,0.0,0,108.46153846153847,290,13,2.5627382323183654,0.24744176612050464
4398,PRV54299,No,1,0.6931471805599453,5,1.791759469228055,2.8,5,0.0,0,360.0,970,5,1.6194862680876214,0.09349397879654764
4399,PRV54118,No,5,1.791759469228055,8,2.1972245773362196,2.125,3,0.0,0,58.75,70,8,0.5287478885384485,0.0941745903114069
4400,PRV51219,No,3,1.3862943611198906,8,2.1972245773362196,2.125,4,0.0,0,666.25,3290,8,1.0144359107121141,0.0941745903114069
4401,PRV52697,No,4,1.6094379124341003,5,1.791759469228055,2.2,2,0.0,0,130.0,180,5,0.29779288029227635,0.09349397879654764
4402,PRV56890,No,1,0.6931471805599453,5,1.791759469228055,2.3333333333333335,3,0.0,0,355.8333333333333,1480,12,2.4833377629627473,0.9143727260116528
4403,PRV53016,No,6,1.9459101490553132,18,2.9444389791664403,1.967741935483871,8,0.0,0,545.1612903225806,6090,31,1.65976401711466,0.5995318435423677
4404,PRV56937,No,2,1.0986122886681098,5,1.791759469228055,1.8,4,0.0,0,62.0,190,5,0.9507161927199511,0.09349397879654764
4405,PRV53279,No,14,2.70805020110221,33,3.5263605246161616,2.2285714285714286,6,0.0,0,186.28571428571428,2300,35,0.954824886443889,0.14866545964122185
4406,PRV56423,No,8,2.1972245773362196,8,2.1972245773362196,2.2,7,0.0,0,149.0,800,10,0.29894796135606927,0.29894796135606927
4407,PRV56455,No,5,1.791759469228055,12,2.5649493574615367,3.076923076923077,7,0.0,0,373.84615384615387,3280,13,0.9913278416783358,0.16757274857098384
4408,PRV57679,No,1,0.6931471805599453,1,0.6931471805599453,9.0,0,0.0,0,400.0,0,1,0.08626852688737491,0.08626852688737491
4409,PRV51096,No,3,1.3862943611198906,5,1.791759469228055,1.6,2,0.0,0,640.0,2000,5,0.5659554032448848,0.09349397879654764
4410,PRV54866,No,1,0.6931471805599453,2,1.0986122886681098,1.0,0,0.0,0,20.0,0,2,0.7324630910096953,0.09077708047334043
4411,PRV53254,No,6,1.9459101490553132,9,2.302585092994046,3.5555555555555554,8,0.0,0,132.22222222222223,690,9,0.4684425111683706,0.09430069052013113
4412,PRV53027,No,5,1.791759469228055,3,1.3862943611198906,3.2,5,0.0,0,100.0,200,5,0.09349397879654764,0.5659554032448848
4413,PRV52796,No,2,1.0986122886681098,16,2.833213344056216,3.0625,9,0.0,0,347.7083333333333,3290,48,3.1772450456583234,1.1307974678093449
4414,PRV53373,No,2,1.0986122886681098,3,1.3862943611198906,1.0,0,0.0,0,736.6666666666666,2060,3,0.46532853891674175,0.09228537411027177
4415,PRV57392,No,2,1.0986122886681098,2,1.0986122886681098,2.0,0,0.0,0,35.0,50,2,0.09077708047334043,0.09077708047334043
4416,PRV51103,Yes,2,1.0986122886681098,4,1.6094379124341003,1.3333333333333333,1,0.0,0,73.33333333333333,190,6,1.1265758472967566,0.46766298684138863
4417,PRV55589,No,15,2.772588722239781,18,2.9444389791664403,2.2,6,0.0,0,112.0,500,20,0.3593828000345213,0.1910286811147438
4418,PRV57555,No,9,2.302585092994046,15,2.772588722239781,1.8666666666666667,4,0.0,0,265.3333333333333,1880,15,0.5680469287100135,0.09470433948529736
4419,PRV57286,No,1,0.6931471805599453,2,1.0986122886681098,1.5,1,0.0,0,10.0,20,2,0.7324630910096953,0.09077708047334043
4420,PRV56413,No,4,1.6094379124341003,12,2.5649493574615367,2.25,7,0.0,0,720.8333333333334,3290,12,1.1289858732021576,0.09455294820673041
4421,PRV53369,No,1,0.6931471805599453,1,0.6931471805599453,1.0,0,0.0,0,90.0,0,1,0.08626852688737491,0.08626852688737491
4422,PRV56635,No,9,2.302585092994046,10,2.3978952727983707,3.0,7,0.0,0,227.0,1390,10,0.19051945652597496,0.09440158443016944
4423,PRV56041,No,1,0.6931471805599453,19,2.995732273553991,2.9454545454545453,8,0.0,0,582.5454545454545,3300,55,3.99921753396134,1.096347759169957
4424,PRV51534,No,1,0.6931471805599453,1,0.6931471805599453,1.0,0,0.0,0,50.0,0,1,0.08626852688737491,0.08626852688737491
4425,PRV52662,No,12,2.5649493574615367,16,2.833213344056216,2.588235294117647,7,0.0,0,105.29411764705883,490,17,0.4157369015363784,0.15000181570619053
4426,PRV51532,No,22,3.1354942159291497,25,3.258096538021482,2.0,8,0.0,0,420.38461538461536,3300,26,0.24786054276987934,0.13066342948881587
4427,PRV52771,No,2,1.0986122886681098,4,1.6094379124341003,1.75,1,0.0,0,62.5,90,4,0.7371878701162607,0.09304054651047666
4428,PRV56093,No,4,1.6094379124341003,7,2.0794415416798357,2.5714285714285716,7,0.0,0,295.7142857142857,1400,7,0.6128238848968516,0.09401248951061449
4429,PRV51774,No,2,1.0986122886681098,3,1.3862943611198906,2.0,2,0.0,0,996.6666666666666,2710,3,0.46532853891674175,0.09228537411027177
4430,PRV52238,No,3,1.3862943611198906,10,2.3978952727983707,3.272727272727273,7,0.0,0,139.0909090909091,370,11,1.3229511386172295,0.18140538632217523
4431,PRV55796,No,1,0.6931471805599453,7,2.0794415416798357,2.857142857142857,5,0.0,0,124.28571428571429,600,7,1.9502852883467885,0.09401248951061449
4432,PRV54760,No,7,2.0794415416798357,7,2.0794415416798357,4.285714285714286,8,0.0,0,155.71428571428572,500,7,0.09401248951061449,0.09401248951061449
4433,PRV53622,No,5,1.791759469228055,6,1.9459101490553132,1.0,2,0.0,0,76.66666666666667,280,6,0.26052009612555843,0.09379640415951762
4434,PRV55497,No,7,2.0794415416798357,7,2.0794415416798357,2.857142857142857,3,0.0,0,140.0,300,7,0.09401248951061449,0.09401248951061449
4435,PRV53868,No,14,2.70805020110221,18,2.9444389791664403,2.2777777777777777,6,0.0,0,190.0,1500,18,0.32555325078364983,0.09480528228779266
4436,PRV53208,Yes,8,2.1972245773362196,13,2.6390573296152584,2.210526315789474,5,0.0,0,184.21052631578948,1290,19,0.9050416803953897,0.4449518533937843
4437,PRV52672,No,1,0.6931471805599453,2,1.0986122886681098,2.3333333333333335,3,0.0,0,130.0,280,3,1.1217743092651438,0.46532853891674175
4438,PRV55854,No,2,1.0986122886681098,2,1.0986122886681098,1.5,1,0.0,0,1230.0,2340,2,0.09077708047334043,0.09077708047334043
4439,PRV57659,No,1,0.6931471805599453,1,0.6931471805599453,3.0,0,0.0,0,20.0,0,1,0.08626852688737491,0.08626852688737491
4440,PRV56966,No,1,0.6931471805599453,2,1.0986122886681098,1.5,1,0.0,0,120.0,160,2,0.7324630910096953,0.09077708047334043
4441,PRV56688,No,14,2.70805020110221,19,2.995732273553991,3.0,8,0.0,0,212.43243243243242,3000,37,1.0083121405723539,0.7160548007345191
4442,PRV53729,No,2,1.0986122886681098,3,1.3862943611198906,5.0,4,0.0,0,633.3333333333334,1780,3,0.46532853891674175,0.09228537411027177
4443,PRV52957,No,1,0.6931471805599453,1,0.6931471805599453,1.0,0,0.0,0,0.0,0,1,0.08626852688737491,0.08626852688737491
4444,PRV54062,No,6,1.9459101490553132,8,2.1972245773362196,3.111111111111111,9,0.0,0,303.3333333333333,2000,9,0.4684425111683706,0.20179366020677508
4445,PRV53724,No,2,1.0986122886681098,2,1.0986122886681098,2.0,0,0.0,0,60.0,20,2,0.09077708047334043,0.09077708047334043
4446,PRV53014,No,6,1.9459101490553132,8,2.1972245773362196,1.25,1,0.0,0,147.5,690,8,0.35845372702222644,0.0941745903114069
4447,PRV53564,No,1,0.6931471805599453,4,1.6094379124341003,2.4,6,0.0,0,44.0,70,5,1.6194862680876214,0.29779288029227635
4448,PRV56633,No,4,1.6094379124341003,3,1.3862943611198906,4.0,7,0.0,0,120.0,280,5,0.29779288029227635,0.5659554032448848
4449,PRV57578,No,2,1.0986122886681098,2,1.0986122886681098,2.5,1,0.0,0,90.0,0,2,0.09077708047334043,0.09077708047334043
4450,PRV51660,No,3,1.3862943611198906,3,1.3862943611198906,3.3333333333333335,3,0.0,0,60.0,90,3,0.09228537411027177,0.09228537411027177
4451,PRV55749,No,3,1.3862943611198906,4,1.6094379124341003,2.0,3,0.0,0,102.5,160,4,0.356907475040815,0.09304054651047666
4452,PRV56524,No,1,0.6931471805599453,3,1.3862943611198906,4.666666666666667,6,0.0,0,40.0,50,3,1.1217743092651438,0.09228537411027177
4453,PRV52958,No,4,1.6094379124341003,15,2.772588722239781,1.8125,4,0.0,0,126.25,300,16,1.4085510672624941,0.15354137650864988
4454,PRV56850,No,4,1.6094379124341003,6,1.9459101490553132,2.6470588235294117,7,0.0,0,273.52941176470586,1590,17,1.4677364345149635,1.0745309700647163
4455,PRV52732,No,1,0.6931471805599453,6,1.9459101490553132,2.6,3,0.0,0,249.0,1890,10,2.302684097993879,0.5675235877438445
4456,PRV51968,No,1,0.6931471805599453,1,0.6931471805599453,1.0,0,0.0,0,90.0,0,1,0.08626852688737491,0.08626852688737491
4457,PRV55779,No,6,1.9459101490553132,6,1.9459101490553132,1.0,0,0.0,0,361.42857142857144,1300,7,0.2348550690367873,0.2348550690367873
4458,PRV55772,No,3,1.3862943611198906,4,1.6094379124341003,2.25,2,0.0,0,122.5,260,4,0.356907475040815,0.09304054651047666
4459,PRV52918,No,4,1.6094379124341003,8,2.1972245773362196,2.0,3,0.0,0,590.0,3290,9,0.8520248252779361,0.20179366020677508
4460,PRV54057,No,1,0.6931471805599453,1,0.6931471805599453,4.0,0,0.0,0,0.0,0,1,0.08626852688737491,0.08626852688737491
4461,PRV55719,No,5,1.791759469228055,11,2.4849066497880004,2.6956521739130435,6,0.0,0,286.95652173913044,2800,23,1.5456070583394679,0.7834493826771115
4462,PRV55619,No,1,0.6931471805599453,2,1.0986122886681098,4.0,6,0.0,0,30.0,40,2,0.7324630910096953,0.09077708047334043
4463,PRV52425,No,3,1.3862943611198906,8,2.1972245773362196,2.608695652173913,8,0.0,0,155.2173913043478,1180,23,2.0465561993448356,1.0890368355212026
4464,PRV54711,No,1,0.6931471805599453,2,1.0986122886681098,2.5,1,0.0,0,20.0,0,2,0.7324630910096953,0.09077708047334043
4465,PRV54180,No,1,0.6931471805599453,2,1.0986122886681098,2.5,3,0.0,0,75.0,10,2,0.7324630910096953,0.09077708047334043
4466,PRV53731,No,2,1.0986122886681098,4,1.6094379124341003,2.25,3,0.0,0,665.0,2470,4,0.7371878701162607,0.09304054651047666
4467,PRV52703,No,4,1.6094379124341003,4,1.6094379124341003,2.75,4,0.0,0,675.0,2000,4,0.09304054651047666,0.09304054651047666
4468,PRV56370,No,2,1.0986122886681098,3,1.3862943611198906,2.6666666666666665,5,0.0,0,180.0,440,9,1.5211774517292398,1.1281818424995456
4469,PRV54548,No,2,1.0986122886681098,7,2.0794415416798357,2.6666666666666665,7,0.0,0,157.5,900,12,1.8033831935222129,0.5943430294756837
4470,PRV53848,No,3,1.3862943611198906,8,2.1972245773362196,2.25,4,0.0,0,135.0,790,8,1.0144359107121141,0.0941745903114069
4471,PRV54612,No,4,1.6094379124341003,4,1.6094379124341003,2.0833333333333335,7,0.0,0,93.33333333333333,390,12,1.1289858732021576,1.1289858732021576
4472,PRV55858,No,6,1.9459101490553132,5,1.791759469228055,2.75,8,0.0,0,88.75,170,8,0.35845372702222644,0.5287478885384485
4473,PRV52225,No,2,1.0986122886681098,6,1.9459101490553132,2.3333333333333335,2,0.0,0,140.0,350,6,1.1265758472967566,0.09379640415951762
4474,PRV52495,No,3,1.3862943611198906,3,1.3862943611198906,3.0,4,0.0,0,600.0,1200,3,0.09228537411027177,0.09228537411027177
4475,PRV54045,No,1,0.6931471805599453,2,1.0986122886681098,3.3333333333333335,2,0.0,0,80.0,30,3,1.1217743092651438,0.46532853891674175
4476,PRV54048,No,1,0.6931471805599453,4,1.6094379124341003,2.25,3,0.0,0,207.5,690,4,1.401280515556754,0.09304054651047666
4477,PRV55778,No,1,0.6931471805599453,1,0.6931471805599453,8.0,0,0.0,0,40.0,0,1,0.08626852688737491,0.08626852688737491
4478,PRV54598,No,6,1.9459101490553132,7,2.0794415416798357,2.888888888888889,4,0.0,0,112.22222222222223,270,9,0.4684425111683706,0.3248912719326479
4479,PRV56247,No,8,2.1972245773362196,19,2.995732273553991,2.375,6,0.0,0,350.4166666666667,2200,24,1.1301932138583806,0.3093164214984159
4480,PRV57701,No,4,1.6094379124341003,4,1.6094379124341003,1.75,2,0.0,0,155.0,390,4,0.09304054651047666,0.09304054651047666
4481,PRV56169,No,19,2.995732273553991,17,2.8903717578961645,3.0,9,0.0,0,334.09090909090907,1700,22,0.2289551425660009,0.3317158349359964
4482,PRV52877,No,13,2.6390573296152584,19,2.995732273553991,2.263157894736842,8,0.0,0,128.94736842105263,990,19,0.4449518533937843,0.09483184821575379
4483,PRV56984,No,1,0.6931471805599453,3,1.3862943611198906,2.3333333333333335,3,0.0,0,260.0,700,3,1.1217743092651438,0.09228537411027177
4484,PRV56986,No,1,0.6931471805599453,2,1.0986122886681098,1.5,1,0.0,0,155.0,290,2,0.7324630910096953,0.09077708047334043
4485,PRV51571,No,2,1.0986122886681098,22,3.1354942159291497,2.227272727272727,6,0.0,0,210.9090909090909,1690,22,2.4020026108377968,0.09489705908457668
4486,PRV57105,No,4,1.6094379124341003,3,1.3862943611198906,2.25,3,0.0,0,135.0,390,4,0.09304054651047666,0.356907475040815
4487,PRV55650,No,1,0.6931471805599453,4,1.6094379124341003,2.0,2,0.0,0,55.0,50,4,1.401280515556754,0.09304054651047666
4488,PRV53084,No,1,0.6931471805599453,1,0.6931471805599453,2.0,0,0.0,0,100.0,0,1,0.08626852688737491,0.08626852688737491
4489,PRV52693,No,5,1.791759469228055,8,2.1972245773362196,2.625,5,0.0,0,490.0,2050,8,0.5287478885384485,0.0941745903114069
4490,PRV57381,No,2,1.0986122886681098,12,2.5649493574615367,2.673469387755102,9,0.0,0,380.40816326530614,2590,49,3.197779226423976,1.4302953107261096
4491,PRV51251,No,8,2.1972245773362196,10,2.3978952727983707,4.181818181818182,8,0.0,0,326.3636363636364,1500,11,0.38749351256334386,0.18140538632217523
4492,PRV51580,No,2,1.0986122886681098,3,1.3862943611198906,4.0,4,0.0,0,570.0,890,3,0.46532853891674175,0.09228537411027177
4493,PRV57147,No,3,1.3862943611198906,12,2.5649493574615367,2.9166666666666665,7,0.0,0,346.6666666666667,2030,12,1.4077404811258636,0.09455294820673041
4494,PRV55609,No,1,0.6931471805599453,10,2.3978952727983707,2.7,8,0.0,0,685.0,4190,10,2.302684097993879,0.09440158443016944
4495,PRV57619,No,2,1.0986122886681098,18,2.9444389791664403,2.3333333333333335,6,0.0,0,120.0,1100,21,2.3559136283058426,0.23587723545984685
4496,PRV52746,No,1,0.6931471805599453,1,0.6931471805599453,1.0,0,0.0,0,50.0,0,1,0.08626852688737491,0.08626852688737491
4497,PRV55938,No,7,2.0794415416798357,9,2.302585092994046,2.2222222222222223,3,0.0,0,155.55555555555554,400,9,0.3248912719326479,0.09430069052013113
4498,PRV55506,Yes,2,1.0986122886681098,2,1.0986122886681098,1.5,1,0.0,0,70.0,60,2,0.09077708047334043,0.09077708047334043
4499,PRV51901,No,6,1.9459101490553132,7,2.0794415416798357,2.0,4,0.0,0,514.2857142857143,3270,7,0.2348550690367873,0.09401248951061449
4500,PRV55509,Yes,10,2.3978952727983707,11,2.4849066497880004,2.4545454545454546,6,0.0,0,319.09090909090907,750,11,0.18140538632217523,0.09448414308132681
4501,PRV56780,No,3,1.3862943611198906,7,2.0794415416798357,3.0,6,0.0,0,125.71428571428571,370,7,0.8860712463131645,0.09401248951061449
4502,PRV56624,Yes,11,2.4849066497880004,14,2.70805020110221,3.2,8,0.0,0,297.3333333333333,3300,15,0.3800774311282131,0.15757094823205642
4503,PRV54283,No,4,1.6094379124341003,5,1.791759469228055,3.6,6,0.0,0,110.0,500,5,0.29779288029227635,0.09349397879654764
4504,PRV56172,No,6,1.9459101490553132,8,2.1972245773362196,3.0,6,0.0,0,1017.5,3250,8,0.35845372702222644,0.0941745903114069
4505,PRV51765,No,2,1.0986122886681098,14,2.70805020110221,2.357142857142857,4,0.0,0,205.0,1700,14,1.9551776625918917,0.09466108202741298
4506,PRV53561,No,3,1.3862943611198906,8,2.1972245773362196,2.0,2,0.0,0,632.2222222222222,3300,9,1.1281818424995456,0.20179366020677508
4507,PRV52577,No,6,1.9459101490553132,8,2.1972245773362196,2.5,4,0.0,0,318.75,1000,8,0.35845372702222644,0.0941745903114069
4508,PRV57704,No,3,1.3862943611198906,4,1.6094379124341003,3.5,3,0.0,0,442.5,1190,4,0.356907475040815,0.09304054651047666
4509,PRV51654,No,1,0.6931471805599453,2,1.0986122886681098,1.5,3,0.0,0,110.0,180,2,0.7324630910096953,0.09077708047334043
4510,PRV51750,No,1,0.6931471805599453,3,1.3862943611198906,5.0,6,0.0,0,533.3333333333334,1000,3,1.1217743092651438,0.09228537411027177
4511,PRV52753,No,2,1.0986122886681098,2,1.0986122886681098,1.5,1,0.0,0,65.0,70,2,0.09077708047334043,0.09077708047334043
4512,PRV51658,No,3,1.3862943611198906,5,1.791759469228055,3.0,5,0.0,0,354.0,1440,5,0.5659554032448848,0.09349397879654764
4513,PRV54449,No,1,0.6931471805599453,1,0.6931471805599453,2.0,0,0.0,0,50.0,0,1,0.08626852688737491,0.08626852688737491
4514,PRV51586,Yes,2,1.0986122886681098,2,1.0986122886681098,2.5,1,0.0,0,255.0,490,2,0.09077708047334043,0.09077708047334043
4515,PRV55418,No,2,1.0986122886681098,3,1.3862943611198906,3.0,7,0.0,0,365.0,1170,6,1.1265758472967566,0.7387682721991342
4516,PRV52961,No,2,1.0986122886681098,5,1.791759469228055,1.6,2,0.0,0,64.0,100,5,0.9507161927199511,0.09349397879654764
4517,PRV56510,No,5,1.791759469228055,7,2.0794415416798357,2.6666666666666665,7,0.0,0,88.88888888888889,290,9,0.6399611411278392,0.3248912719326479
4518,PRV57417,No,6,1.9459101490553132,9,2.302585092994046,2.2222222222222223,4,0.0,0,291.1111111111111,2290,9,0.4684425111683706,0.09430069052013113
4519,PRV54859,No,4,1.6094379124341003,6,1.9459101490553132,2.04,6,0.0,0,490.0,3290,25,1.845997302009772,1.4492066646754809
4520,PRV53841,No,4,1.6094379124341003,19,2.995732273553991,2.909090909090909,6,0.0,0,153.1818181818182,690,22,1.7203143594031964,0.2289551425660009
4521,PRV52525,No,1,0.6931471805599453,2,1.0986122886681098,2.0,2,0.0,0,75.0,30,2,0.7324630910096953,0.09077708047334043
4522,PRV51408,No,10,2.3978952727983707,15,2.772588722239781,2.066666666666667,4,0.0,0,92.66666666666667,590,15,0.46906662695960855,0.09470433948529736
4523,PRV52448,No,2,1.0986122886681098,2,1.0986122886681098,1.5,1,0.0,0,85.0,30,2,0.09077708047334043,0.09077708047334043
4524,PRV55456,No,1,0.6931471805599453,1,0.6931471805599453,4.0,0,0.0,0,3300.0,0,1,0.08626852688737491,0.08626852688737491
4525,PRV56641,No,1,0.6931471805599453,1,0.6931471805599453,2.0,0,0.0,0,100.0,0,1,0.08626852688737491,0.08626852688737491
4526,PRV51784,No,2,1.0986122886681098,7,2.0794415416798357,2.875,8,0.0,0,477.5,2000,8,1.4061213759832898,0.21610026053738876
4527,PRV57265,No,1,0.6931471805599453,1,0.6931471805599453,7.0,0,0.0,0,200.0,0,1,0.08626852688737491,0.08626852688737491
4528,PRV53460,No,3,1.3862943611198906,3,1.3862943611198906,3.6666666666666665,7,0.0,0,273.3333333333333,480,3,0.09228537411027177,0.09228537411027177
4529,PRV54551,No,1,0.6931471805599453,5,1.791759469228055,4.714285714285714,8,0.0,0,280.0,1290,7,1.9502852883467885,0.4036004298907259
4530,PRV54528,No,1,0.6931471805599453,9,2.302585092994046,1.9565217391304348,3,0.0,0,248.2608695652174,2100,23,3.129925575780883,0.9755852274460922
4531,PRV56260,No,4,1.6094379124341003,4,1.6094379124341003,3.0,7,0.0,0,127.5,160,4,0.09304054651047666,0.09304054651047666
4532,PRV56166,No,5,1.791759469228055,6,1.9459101490553132,3.8333333333333335,7,0.0,0,120.0,470,6,0.26052009612555843,0.09379640415951762
4533,PRV55397,No,5,1.791759469228055,5,1.791759469228055,1.8333333333333333,3,0.0,0,105.0,370,6,0.26052009612555843,0.26052009612555843
4534,PRV53435,No,4,1.6094379124341003,6,1.9459101490553132,3.3333333333333335,8,0.0,0,915.0,2980,6,0.46766298684138863,0.09379640415951762
4535,PRV53139,No,3,1.3862943611198906,7,2.0794415416798357,2.0,4,0.0,0,86.66666666666667,200,9,1.1281818424995456,0.3248912719326479
4536,PRV52263,No,2,1.0986122886681098,3,1.3862943611198906,7.0,2,0.0,0,210.0,370,3,0.46532853891674175,0.09228537411027177
4537,PRV53212,No,2,1.0986122886681098,2,1.0986122886681098,4.5,1,0.0,0,50.0,80,2,0.09077708047334043,0.09077708047334043
4538,PRV55767,No,2,1.0986122886681098,2,1.0986122886681098,2.0,2,0.0,0,40.0,80,2,0.09077708047334043,0.09077708047334043
4539,PRV54026,No,2,1.0986122886681098,3,1.3862943611198906,1.3333333333333333,1,0.0,0,806.6666666666666,2180,3,0.46532853891674175,0.09228537411027177
4540,PRV56108,No,1,0.6931471805599453,11,2.4849066497880004,1.9333333333333333,7,0.0,0,490.6666666666667,2680,15,2.704810635940484,0.3800774311282131
4541,PRV54435,No,4,1.6094379124341003,8,2.1972245773362196,1.7272727272727273,6,0.0,0,389.09090909090907,1570,11,1.044909829533105,0.38749351256334386
4542,PRV56163,No,5,1.791759469228055,6,1.9459101490553132,2.5714285714285716,6,0.0,0,454.2857142857143,2700,7,0.4036004298907259,0.2348550690367873
4543,PRV55094,No,3,1.3862943611198906,18,2.9444389791664403,2.6315789473684212,9,0.0,0,900.0,3290,19,1.8582168292792864,0.14407390328682632
4544,PRV56190,No,2,1.0986122886681098,4,1.6094379124341003,2.3333333333333335,3,0.0,0,131.66666666666666,240,6,1.1265758472967566,0.46766298684138863
4545,PRV57734,No,1,0.6931471805599453,19,2.995732273553991,2.8947368421052633,9,0.0,0,579.4736842105264,3300,19,2.9397903588498298,0.09483184821575379
4546,PRV51725,No,3,1.3862943611198906,4,1.6094379124341003,2.5,2,0.0,0,47.5,50,4,0.356907475040815,0.09304054651047666
4547,PRV55076,No,3,1.3862943611198906,5,1.791759469228055,2.8,6,0.0,0,154.0,380,5,0.5659554032448848,0.09349397879654764
4548,PRV53548,No,1,0.6931471805599453,4,1.6094379124341003,3.5,8,0.0,0,62.5,90,4,1.401280515556754,0.09304054651047666
4549,PRV51592,No,1,0.6931471805599453,3,1.3862943611198906,2.0,2,0.0,0,10.0,30,3,1.1217743092651438,0.09228537411027177
4550,PRV52272,No,1,0.6931471805599453,8,2.1972245773362196,3.0,8,0.0,0,526.25,3300,8,2.082037179995186,0.0941745903114069
4551,PRV52514,No,8,2.1972245773362196,13,2.6390573296152584,3.466666666666667,8,0.0,0,440.0,3290,15,0.6793824680890942,0.22550816309973887
4552,PRV52206,No,2,1.0986122886681098,5,1.791759469228055,1.6,2,0.0,0,362.0,1290,5,0.9507161927199511,0.09349397879654764
4553,PRV56067,No,1,0.6931471805599453,3,1.3862943611198906,1.3333333333333333,1,0.0,0,436.6666666666667,790,3,1.1217743092651438,0.09228537411027177
4554,PRV54016,No,2,1.0986122886681098,4,1.6094379124341003,3.75,8,0.0,0,160.0,490,4,0.7371878701162607,0.09304054651047666
4555,PRV57652,No,4,1.6094379124341003,6,1.9459101490553132,3.0,8,0.0,0,326.6666666666667,3290,15,1.3456412010578507,0.9539102662179962
4556,PRV53218,No,7,2.0794415416798357,9,2.302585092994046,1.9230769230769231,2,0.0,0,213.84615384615384,1480,13,0.6701311218244729,0.4336257083747091
4557,PRV53839,No,1,0.6931471805599453,1,0.6931471805599453,1.0,0,0.0,0,0.0,0,1,0.08626852688737491,0.08626852688737491
4558,PRV52751,No,2,1.0986122886681098,3,1.3862943611198906,2.3333333333333335,3,0.0,0,100.0,180,3,0.46532853891674175,0.09228537411027177
4559,PRV56337,No,1,0.6931471805599453,2,1.0986122886681098,2.0,2,0.0,0,90.0,20,2,0.7324630910096953,0.09077708047334043
4560,PRV51719,No,3,1.3862943611198906,4,1.6094379124341003,2.75,3,0.0,0,1185.0,2360,4,0.356907475040815,0.09304054651047666
4561,PRV51625,No,3,1.3862943611198906,3,1.3862943611198906,2.0,3,0.0,0,140.0,390,3,0.09228537411027177,0.09228537411027177
4562,PRV57743,No,1,0.6931471805599453,8,2.1972245773362196,2.375,3,0.0,0,543.75,2180,8,2.082037179995186,0.0941745903114069
4563,PRV53723,No,3,1.3862943611198906,6,1.9459101490553132,2.8333333333333335,5,0.0,0,650.0,3250,6,0.7387682721991342,0.09379640415951762
4564,PRV52454,No,1,0.6931471805599453,14,2.70805020110221,2.2,3,0.0,0,96.66666666666667,290,15,2.704810635940484,0.15757094823205642
4565,PRV51722,No,1,0.6931471805599453,1,0.6931471805599453,0.0,0,0.0,0,30.0,0,1,0.08626852688737491,0.08626852688737491
4566,PRV57473,No,1,0.6931471805599453,1,0.6931471805599453,1.0,0,0.0,0,90.0,0,1,0.08626852688737491,0.08626852688737491
4567,PRV56964,No,3,1.3862943611198906,5,1.791759469228055,2.4,3,0.0,0,200.0,480,5,0.5659554032448848,0.09349397879654764
4568,PRV56951,No,3,1.3862943611198906,8,2.1972245773362196,2.8421052631578947,8,0.0,0,272.10526315789474,1900,19,1.8582168292792864,0.9050416803953897
4569,PRV54671,No,2,1.0986122886681098,1,0.6931471805599453,1.0,0,0.0,0,306.6666666666667,760,3,0.46532853891674175,1.1217743092651438
4570,PRV56668,Yes,16,2.833213344056216,20,3.044522437723423,2.380952380952381,7,0.0,0,212.85714285714286,990,21,0.34478062607832305,0.139305544649225
4571,PRV55750,No,3,1.3862943611198906,5,1.791759469228055,2.2,3,0.0,0,132.0,380,5,0.5659554032448848,0.09349397879654764
4572,PRV52473,No,4,1.6094379124341003,4,1.6094379124341003,3.5,8,0.0,0,967.5,1630,4,0.09304054651047666,0.09304054651047666
4573,PRV56708,No,4,1.6094379124341003,5,1.791759469228055,2.857142857142857,6,0.0,0,504.2857142857143,2700,7,0.6128238848968516,0.4036004298907259
